,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
782,FIGE4,38.01,26.42,0.39,14.552,0.0008,0.38799999999999996,1.1,15.5,1.11,1.77,1.77,0.9388,0.5508,595.64,0.0381,0.0147,0.0,231086000.0,0.0,-0.5267000000000001
783,AMBV4,86.8,26.59,8.74,8.027000000000001,0.0,5.252999999999999,144.02,20.54,-37.72,20.36,18.35,0.3908,0.30760000000000004,1.18,0.3243,0.32880000000000004,0.0,31105700000.0,0.1,0.2173
784,AMBV3,87.0,26.65,8.76,8.045,0.0,5.266,144.35,20.59,-37.8,20.41,18.39,0.3908,0.30760000000000004,1.18,0.3243,0.32880000000000004,0.0,31105700000.0,0.1,0.2173
785,BMKS3,240.5,26.7,0.59,5.265,0.0253,0.529,0.68,-31.37,0.76,9.65,19.58,-0.1678,0.1972,30.55,-0.061399999999999996,0.0223,35988.4,184018000.0,0.03,0.0213
786,UNIP6,57.53,26.92,3.56,1.547,0.0217,1.253,10.04,11.26,-4.94,10.9,7.62,0.1374,0.062400000000000004,1.47,0.1507,0.1322,23809000.0,1527270000.0,0.48,0.34
787,ABEV3,14.94,27.04,3.01,4.2219999999999995,0.032799999999999996,1.85,26.64,17.05,-28.04,15.87,11.71,0.2477,0.16269999999999998,1.29,0.1551,0.1114,442762000.0,78006300000.0,0.09,0.0455
788,IGTA3,35.5,27.14,2.02,8.894,0.0118,0.996,9.98,17.66,-3.4,22.86,16.26,0.5036,0.3293,1.89,0.06860000000000001,0.0745,75323700.0,3102780000.0,0.95,0.022000000000000002
789,LEVE3,19.05,27.21,1.83,1.1,0.028900000000000002,0.898,4.07,9.09,15.05,9.44,6.82,0.121,0.0387,1.63,0.1358,0.06709999999999999,6051600.0,1337740000.0,0.48,0.008
790,RPSA4,4.9,27.33,1.55,5.697,0.0,0.805,5.09,107.53,-4.5,137.55,137.55,0.053,0.20850000000000002,2.09,0.0085,0.056900000000000006,0.0,1167980000.0,0.61,-0.1423
791,UCAS3,4.94,27.48,2.13,2.298,0.0587,1.495,5.83,33.19,6.99,28.34,14.98,0.0692,0.0836,2.01,0.0599,0.0774,602780.0,153609000.0,0.0,-0.07150000000000001
792,SCAR3,40.92,27.63,1.52,5.972,0.0015,0.7390000000000001,6.34,10.74,-2.47,15.24,12.56,0.556,0.2195,2.21,0.08380000000000001,0.055099999999999996,421614.0,1550420000.0,1.01,-0.0296
793,AFLT3,9.74,27.77,3.29,16.387999999999998,0.0742,2.9189999999999996,13.56,26.87,16.1,25.3,25.19,0.6098,0.5901,3.73,0.1323,0.1185,22449.7,186712000.0,0.0,0.0864
794,SEBB11,23.27,28.01,6.44,2.214,0.0,5.279,24.65,23.96,28.94,23.73,23.73,0.0924,0.07400000000000001,2.44,0.2415,0.23010000000000003,0.0,145783000.0,0.01,0.5004
795,RANI3,6.28,28.17,2.1,1.7480000000000002,0.0084,0.884,3.33,10.7,-5.55,12.45,7.04,0.16329999999999997,0.062,2.72,0.1105,0.0745,14509200.0,768474000.0,0.83,0.0506
796,PCAR5,67.12,28.68,1.38,0.228,0.0,0.285,-8.45,3.33,-0.69,5.2,3.63,0.0684,0.0095,0.91,0.12300000000000001,0.048,0.0,13091000000.0,1.33,0.1117
797,LUXM4,64.99,28.69,3.49,3.141,0.0719,2.167,17.69,25.8,-16.01,26.26,11.69,0.12179999999999999,0.10949999999999999,2.02,0.09880000000000001,0.1215,48807.2,96830000.0,0.28,0.0636
798,ALSO3,28.72,28.72,1.16,8.265,0.0,0.703,5.33,18.72,-5.34,15.52,10.71,0.4416,0.3038,5.26,0.042800000000000005,0.0404,47356300.0,6583830000.0,0.0,0.2669
799,GGBR4,24.0,29.13,1.32,1.0390000000000001,0.013300000000000001,0.6509999999999999,3.18,16.16,-4.21,21.0,10.97,0.0643,0.0361,2.41,0.049400000000000006,0.0453,363118000.0,31270600000.0,0.62,0.0152
800,BRAP4,63.27,29.24,1.83,0.0,0.0317,1.78,35.71,-1220.09,36.17,-1179.13,-1179.13,0.0,0.0,2.76,-0.0016,0.06269999999999999,168929000.0,12012000000.0,0.02,0.0
801,FIGE3,43.0,29.89,0.44,16.462,0.0007000000000000001,0.439,1.25,17.54,1.25,3.8,3.8,0.9388,0.5508,595.64,0.0381,0.0147,0.0,231086000.0,0.0,-0.5267000000000001
802,BSCT5,3.5,30.51,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09050000000000001,0.0,212960000.0,0.0,0.0192
803,BRDT3,22.43,30.63,2.72,0.321,0.0414,0.941,3.51,19.69,-5.71,23.32,16.5,0.0163,0.0105,2.21,0.0617,0.08869999999999999,215962000.0,9615000000.0,0.97,-0.0782
804,PCAR4,72.11,30.81,1.48,0.245,0.0,0.306,-9.08,3.58,-0.74,5.45,3.8,0.0684,0.0095,0.91,0.12300000000000001,0.048,0.0,13091000000.0,1.33,0.1117
805,CSAN3,85.49,32.07,3.08,2.524,0.018000000000000002,0.91,5.75,17.27,-2.52,23.43,17.8,0.1462,0.08130000000000001,1.95,0.0643,0.09609999999999999,163804000.0,10659700000.0,1.55,0.16920000000000002
806,VALE3,94.01,32.09,2.55,2.912,0.0256,1.101,12.84,6.43,-3.01,6.89,5.68,0.4526,0.0726,1.64,0.20120000000000002,0.0795,2770660000.0,194640000000.0,0.44,0.17010000000000003
807,DTEX3,21.32,32.5,2.84,2.508,0.0147,1.2830000000000001,8.16,18.1,-7.06,19.91,11.31,0.1386,0.07719999999999999,1.75,0.09390000000000001,0.0875,53944600.0,5186850000.0,0.62,0.11
808,CREM3,14.5,32.69,2.45,0.685,0.0,0.67,4.89,8.52,-5.41,12.04,7.07,0.0805,0.021,1.29,0.11359999999999999,0.075,0.0,189701000.0,1.58,-0.0027
809,TSEP3,40.0,33.05,1.79,1.768,0.0,1.25,5.24,20.44,6.11,17.91,17.91,0.08650000000000001,0.0535,1.88,0.091,0.054299999999999994,0.0,2047020000.0,0.0,0.045
810,WSON33,44.08,33.26,1.3,1.801,0.0688,0.546,7.78,4.29,-1.38,7.08,7.08,0.4204,0.0571,1.61,0.1514,0.0391,1001370.0,2412050000.0,1.11,0.0131
811,ELEK4,26.0,33.27,3.62,0.8420000000000001,0.0025,1.452,5.1,70.89,-150.12,84.56,33.61,0.011899999999999999,0.0253,1.94,0.0252,0.10869999999999999,0.0,226327000.0,0.99,0.056900000000000006
812,BPAC5,35.39,33.65,3.69,0.0,0.011399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980000000000001,176539.0,25994400000.0,0.0,-0.0138
813,B3SA3,62.51,33.98,5.15,15.288,0.0341,2.8369999999999997,17.03,25.51,-30.2,23.98,19.92,0.5992000000000001,0.4497,1.88,0.1648,0.1517,679682000.0,24976800000.0,0.28,0.3807
814,ODER4,190.0,34.1,8.84,3.99,0.0005,4.25,11.6,25.27,21.29,26.33,24.04,0.15789999999999998,0.11699999999999999,2.04,0.20379999999999998,0.25920000000000004,1290.95,242636000.0,0.53,0.0796
815,ENEV3,74.45,34.3,3.23,7.519,0.0,1.495,12.79,25.6,-4.63,30.72,20.04,0.2937,0.2186,2.19,0.0723,0.0943,138095000.0,7278860000.0,1.0,0.1118
816,EQPA6,10.68,34.72,6.49,4.165,0.0262,1.889,7.74,16.58,-6.24,17.8,14.45,0.25120000000000003,0.12,2.5,0.15289999999999998,0.18710000000000002,0.0,3632530000.0,1.19,0.0702
817,CTIP3,49.5,35.13,8.76,8.248,0.0,3.7739999999999996,-71.28,21.15,-14.32,21.42,18.26,0.3899,0.2348,0.85,0.2463,0.2494,0.0,1486250000.0,0.67,0.1343
818,TNLP3,27.75,35.39,0.96,0.46799999999999997,0.0,0.17,1.76,4.63,-0.45,10.31,10.31,0.1012,-0.0007000000000000001,1.48,0.0458,0.027200000000000002,0.0,13736000000.0,2.02,0.1539
819,CEBR3,132.49,35.94,2.25,2.366,0.0126,0.519,2.7,-28.78,3.68,-28.04,-40.88,-0.08220000000000001,0.07629999999999999,1.29,-0.018799999999999997,0.0626,410074.0,848831000.0,0.12,-0.1402
820,BPAC11,114.15,36.18,3.97,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980000000000001,337404000.0,25994400000.0,0.0,-0.0138
821,REDE3,11.7,36.39,6.37,2.296,0.0079,1.185,10.55,14.82,-2.96,18.16,13.19,0.155,0.0876,1.49,0.1008,0.175,23060.6,3878170000.0,2.32,0.0819
822,BAUH4,97.9,36.5,6.21,2.7319999999999998,0.0088,3.7510000000000003,22.59,32.3,26.99,30.19,20.37,0.08460000000000001,0.07490000000000001,1.45,0.2186,0.17010000000000003,49941.2,82353000.0,0.0,0.09369999999999999
823,VIGR3,25.0,36.57,2.55,0.763,0.0,0.899,11.45,12.39,-5.02,15.2,22.95,0.0616,0.022799999999999997,1.26,0.0906,0.0698,0.0,1593560000.0,0.84,0.5472
824,CCRO3,12.2,37.43,3.08,2.4659999999999997,0.0395,0.698,29.69,9.92,-1.34,15.54,8.16,0.24850000000000003,0.056100000000000004,1.1,0.0891,0.0823,122316000.0,7999700000.0,2.61,0.0102
825,PCAR3,87.6,37.43,1.8,0.297,0.0066,0.37200000000000005,-11.03,4.35,-0.9,6.21,4.34,0.0684,0.0095,0.91,0.12300000000000001,0.048,108519000.0,13091000000.0,1.33,0.1117
826,CEPE6,29.0,38.01,1.28,1.3559999999999999,0.0766,0.226,17.88,12.99,-0.45,39.84,35.98,0.10439999999999999,0.035699999999999996,1.04,0.0215,0.0337,14658.8,1689000000.0,3.36,-0.20550000000000002
827,ALSC3,27.75,38.57,2.2,10.717,0.0095,1.202,9.41,19.33,-4.22,17.49,14.08,0.5545,0.293,5.39,0.0703,0.056900000000000006,0.0,2593960000.0,0.0,0.023399999999999997
828,CEPE5,30.0,39.32,1.33,1.403,0.0673,0.23399999999999999,18.5,13.44,-0.46,40.28,36.38,0.10439999999999999,0.035699999999999996,1.04,0.0215,0.0337,68325.8,1689000000.0,3.36,-0.20550000000000002
829,CEGR3,60.0,39.62,13.2,4.345,0.0,4.457,-74.08,22.48,-10.88,23.59,19.7,0.19329999999999997,0.1097,0.81,0.2407,0.3331,22491.6,1180520000.0,0.99,0.0441
830,YDUQ3,33.36,39.83,3.1,2.762,0.015300000000000001,1.0959999999999999,6.75,18.0,-3.33,23.08,13.1,0.1535,0.0694,2.04,0.0788,0.0779,109884000.0,3321200000.0,1.45,0.0449
831,RHDS3,0.11,39.98,3.24,0.5479999999999999,0.0,0.79,-65.29,7.49,-2.7,10.7,8.06,0.0731,0.011699999999999999,0.97,0.11800000000000001,0.0812,0.0,272045000.0,1.49,0.0438
832,CNTO3,24.68,40.16,3.11,2.202,0.0,1.159,4.05,-46.64,-8.33,-49.08,61.93,-0.0472,0.0546,2.42,-0.0415,0.0774,40773600.0,1920950000.0,0.92,0.0
833,RAIA3,30.5,41.22,2.98,0.897,0.0,1.777,4.31,18.18,5.06,16.73,16.73,0.0493,0.0218,2.2,0.17800000000000002,0.0722,0.0,635785000.0,0.12,0.0
834,IMCH3,6.39,41.83,0.59,0.336,0.0,0.289,-9.49,12.28,-0.78,21.16,6.62,0.0273,0.008,0.82,0.0255,0.013999999999999999,0.0,920589000.0,0.51,0.2104
835,CEBR6,154.2,41.83,2.62,2.7539999999999996,0.011899999999999999,0.604,3.14,-33.5,4.29,-32.76,-47.76,-0.08220000000000001,0.07629999999999999,1.29,-0.018799999999999997,0.0626,498638.0,848831000.0,0.12,-0.1402
836,MRSA3B,36.0,42.13,2.84,3.6910000000000003,0.0,1.156,56.83,19.79,-2.82,22.5,8.4,0.1865,0.0876,1.12,0.0693,0.0675,1074.41,4306220000.0,0.74,0.0004
837,MRSA3B,36.0,42.13,2.84,3.6910000000000003,0.0,1.156,56.83,19.79,-2.82,22.5,8.4,0.1865,0.0876,1.12,0.0693,0.0675,1074.41,4306220000.0,0.74,0.0004
838,CEBR5,155.69,42.24,2.64,2.78,0.0252,0.61,3.17,-33.82,4.33,-33.08,-48.23,-0.08220000000000001,0.07629999999999999,1.29,-0.018799999999999997,0.0626,106395.0,848831000.0,0.12,-0.1402
839,BSLI4,56.0,42.25,10.42,0.0,0.0078000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466,197356.0,1950980000.0,0.0,0.14400000000000002
840,VIVA3,26.7,43.15,5.65,6.346,0.004,3.301,7.72,36.73,12.62,35.24,26.36,0.1728,0.1471,2.71,0.1304,0.131,24048600.0,1115780000.0,0.3,0.0
841,CSNA3,34.61,43.28,9.61,1.7919999999999998,0.0003,0.8420000000000001,8.45,7.97,-1.49,12.55,9.63,0.2249,0.0571,1.44,0.13720000000000002,0.22210000000000002,488048000.0,4996730000.0,7.24,0.1418
842,PTQS4,189.46,43.43,2.19,4.717,0.0,1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,-0.0007000000000000001,0.1137,3.32,-0.0002,0.0504,0.0,1714950000.0,0.24,0.5613
843,UOLL4,19.62,43.52,2.35,2.0540000000000003,0.0,1.403,457.14,15.14,-12.83,16.49,16.49,0.1356,0.046900000000000004,1.01,0.1057,0.054000000000000006,0.0,1003690000.0,0.23,0.21989999999999998
844,FRAS3,11.57,44.26,2.84,1.74,0.0151,0.912,4.29,17.12,-4.48,20.86,13.06,0.1017,0.0339,1.82,0.0691,0.0641,1832430.0,886566000.0,1.09,0.1693
845,BPAC3,47.65,45.31,4.97,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980000000000001,282935.0,25994400000.0,0.0,-0.0138
846,SEER3,15.32,48.17,1.48,1.551,0.0212,0.6729999999999999,2.68,9.56,-3.82,9.1,4.96,0.16219999999999998,0.0322,3.13,0.094,0.030699999999999998,13469000.0,1331620000.0,0.46,0.0358
847,VAMO3,34.35,49.09,15.28,5.541,0.0,2.239,16.24,23.54,-3.87,29.46,16.65,0.2354,0.11289999999999999,2.01,0.11720000000000001,0.31120000000000003,12259300.0,512298000.0,4.67,0.0
848,LCAM3,27.48,49.13,3.45,2.6839999999999997,0.017,1.1540000000000001,31.98,21.77,-3.09,26.22,14.15,0.1233,0.0546,1.14,0.08410000000000001,0.0703,80959500.0,4049790000.0,1.29,0.7192000000000001
849,BSLI3,65.99,49.79,12.28,0.0,0.0060999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466,207080.0,1950980000.0,0.0,0.14400000000000002
850,PLTO6,10.47,50.81,692616.0,0.69,0.0,0.9009999999999999,2.9,55.05,-1.55,56.35,56.35,0.0125,0.013600000000000001,3.87,0.0174,13632.0,0.0,1000.0,21227.0,0.08779999999999999
851,MTRE3,15.12,51.08,1.61,4.224,0.0,1.234,1.79,38.33,1.98,21.17,19.53,0.11019999999999999,0.0839,5.12,0.0812,0.0315,7147970.0,994221000.0,0.05,0.0
852,FLRY3,27.96,51.13,5.26,3.2110000000000003,0.030699999999999998,1.584,9.92,21.76,-4.53,23.69,13.18,0.1476,0.06280000000000001,1.84,0.09570000000000001,0.10279999999999999,48676400.0,1687540000.0,1.14,0.08349999999999999
853,PRGA4,75.0,52.69,8.6,1.6340000000000001,0.0,1.1909999999999998,10.46,21.52,-3.06,26.58,14.5,0.0759,0.0313,1.32,0.0946,0.1632,0.0,7086930000.0,3.67,0.0052
854,PNVL4,19.62,52.94,2.96,1.035,0.0076,1.3659999999999999,3.91,34.86,11.25,36.52,15.93,0.0297,0.0195,2.12,0.0658,0.0559,369397.0,1003630000.0,0.72,0.0782
855,PLTO5,10.94,53.09,723708.0,0.721,0.0,0.9420000000000001,3.03,57.52,-1.62,58.82,58.82,0.0125,0.013600000000000001,3.87,0.0174,13632.0,0.0,1000.0,21227.0,0.08779999999999999
856,FFTL3,25.0,53.22,2.26,3.41,0.0,1.508,23.71,20.9,-15.54,20.55,20.55,0.1632,0.0816,1.37,0.0891,0.0424,0.0,6274030000.0,0.07,0.0779
857,FFTL4,25.06,53.34,2.26,3.418,0.0,1.5119999999999998,23.77,20.95,-15.58,20.6,20.6,0.1632,0.0816,1.37,0.0891,0.0424,0.0,6274030000.0,0.07,0.0779
858,GPAR3,78.99,55.86,5.41,28.711,0.0116,4.015,18.04,82.78,75.35,81.71,80.32,0.3469,0.514,3.53,0.0557,0.0968,92674.8,1138810000.0,0.1,-0.1285
859,PNVL3,20.98,56.61,3.17,1.107,0.006500000000000001,1.46,4.19,37.28,12.03,38.94,16.99,0.0297,0.0195,2.12,0.0658,0.0559,19167500.0,1003630000.0,0.72,0.0782
860,GVTT3,57.7,57.38,3.68,4.312,0.0,2.2680000000000002,21.82,25.92,-18.43,26.65,26.65,0.1664,0.07519999999999999,1.66,0.1032,0.0642,0.0,2150790000.0,0.24,0.3147
861,MERC3,33.1,57.45,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,25635.2,249134000.0,0.0,-0.1997
862,PTNT4,4.91,57.89,0.9,0.465,0.0,0.305,1.59,39.06,-4.88,57.36,9.28,0.011899999999999999,0.0206,1.59,0.0108,0.0155,208698.0,263505000.0,0.99,0.0213
863,AEDU3,18.35,59.34,3.32,4.141,0.0,2.1590000000000003,17.0,41.06,-21.55,43.27,29.01,0.1008,0.0698,2.04,0.057699999999999994,0.055999999999999994,0.0,2415400000.0,0.3,0.209
864,RENT3,69.26,60.06,9.18,5.187,0.005,2.6439999999999997,16.17,35.85,-6.39,40.42,26.42,0.1447,0.0864,2.22,0.1015,0.1528,345507000.0,5724110000.0,1.94,0.2661
865,LAME3,19.21,60.78,2.87,1.74,0.011200000000000002,0.892,2.47,17.09,27.47,17.1,9.97,0.1018,0.0255,2.33,0.11689999999999999,0.0472,33933500.0,12512500000.0,1.28,0.0334
866,SUBA3,84.0,61.95,8.39,8.067,0.0,6.778,8.03,115.78,8.09,106.17,106.17,0.0697,0.13019999999999998,5.55,0.1911,0.1354,0.0,530396000.0,0.0,0.0
867,ELCA4,20.2,62.82,10.99,3.965,0.0,2.046,18.21,25.59,-5.1,28.93,21.01,0.155,0.0876,1.49,0.1008,0.175,0.0,3878170000.0,2.32,0.0819
868,LEVE4,44.49,63.55,4.27,2.57,0.0,2.096,9.5,21.24,35.15,21.58,15.59,0.121,0.0387,1.63,0.1358,0.06709999999999999,0.0,1337740000.0,0.48,0.008
869,BMIN4,22.11,63.96,0.86,0.0,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013500000000000002,25610.7,123879000.0,0.0,-0.2304
870,PDTC3,5.7,64.57,4.69,5.13,0.0,1.245,4.75,156.3,-99.48,167.9,70.78,0.032799999999999996,0.0795,1.57,0.0104,0.0726,1222480.0,95380000.0,0.87,-0.1827
871,FESA4,23.29,65.83,1.2,1.4240000000000002,0.039900000000000005,0.711,5.66,8.57,-6.82,9.69,5.07,0.16620000000000001,0.0218,1.73,0.0955,0.0182,5428050.0,1720560000.0,0.34,0.0766
872,TOTS3,30.45,69.77,6.86,7.079,0.006999999999999999,3.5810000000000004,22.89,17.79,71.76,16.95,14.29,0.39799999999999996,0.1017,1.42,0.2632,0.0983,142145000.0,2566020000.0,0.09,0.0311
873,PGMN3,10.22,69.94,2.48,0.6779999999999999,0.0,0.8,3.75,13.69,-5.93,14.59,8.29,0.0495,0.0097,1.65,0.08470000000000001,0.0354,6846820.0,1830370000.0,0.52,0.0421
874,BMIN3,24.2,70.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013500000000000002,18674.9,123879000.0,0.0,-0.2304
875,TELB4,29.36,70.08,1.25,7.709,0.0,0.47100000000000003,1.96,-7.41,-1.44,-5.15,-20.14,-1.0409,0.11,5.3,-0.0818,0.0179,368206.0,1591550000.0,0.17,0.4235
876,DAGB33,375.0,71.75,1.6,0.64,0.0,0.51,15.24,11.87,-1.27,19.35,30.65,0.053899999999999997,0.0167,1.17,0.0496,0.022400000000000003,0.0,12597300000.0,1.18,0.3208
877,DOHL3,33.4,72.01,4.19,5.272,0.0116,3.298,8.15,122.35,11.98,119.19,69.45,0.0431,0.0732,5.83,0.0315,0.0582,83156.1,602841000.0,0.04,0.0333
878,GNDI3,98.07,73.62,8.42,5.8839999999999995,0.0017000000000000001,3.77,34.63,40.87,-15.24,40.76,33.46,0.14400000000000002,0.0701,1.56,0.1151,0.1143,409202000.0,7105290000.0,0.4,0.31370000000000003
879,HAPV3,18.07,74.51,8.56,8.322000000000001,0.0032,5.104,43.46,49.43,-35.75,49.06,33.96,0.1684,0.1118,1.82,0.1297,0.1149,177483000.0,7840690000.0,0.26,0.5941
880,POMO3,2.71,75.67,1.04,0.685,0.034300000000000004,0.424,1.9,12.48,-9.43,18.34,12.38,0.054900000000000004,0.0069,1.7,0.044000000000000004,0.0138,888801.0,2458970000.0,0.88,0.1275
881,RLOG3,21.16,75.88,3.91,1.4069999999999998,0.0,0.21,1.36,4.87,-0.46,11.99,6.44,0.28850000000000003,0.0707,2.64,0.0536,0.051500000000000004,31022300.0,2507240000.0,9.08,0.0876
882,CTPC3,0.2,76.36,1.08,0.0,0.0,0.09699999999999999,0.0,-16.86,0.0,-18.75,-18.75,0.0,0.0,0.0,0.0,0.0141,0.0,2411000.0,0.0,-0.061
883,ELCA3,24.7,76.82,13.44,4.848,0.0,2.501,22.27,31.28,-6.24,34.63,25.15,0.155,0.0876,1.49,0.1008,0.175,0.0,3878170000.0,2.32,0.0819
884,LAME4,24.52,77.58,3.66,2.222,0.0088,1.139,3.15,21.81,35.06,21.82,12.72,0.1018,0.0255,2.33,0.11689999999999999,0.0472,243690000.0,12512500000.0,1.28,0.0334
885,POMO4,2.83,79.02,1.09,0.715,0.0329,0.442,1.98,13.04,-9.85,18.9,12.75,0.054900000000000004,0.0069,1.7,0.044000000000000004,0.0138,29444800.0,2458970000.0,0.88,0.1275
886,RAIL3,21.35,79.76,2.64,5.681,0.0,0.8490000000000001,5.51,20.05,-2.0,26.43,14.08,0.2833,0.0724,2.64,0.0526,0.0331,235904000.0,14994700000.0,1.4,0.1255
887,CASN3,15.2,84.74,8.54,8.033,0.0026,2.9810000000000003,-803.11,31.54,-5.91,35.21,27.74,0.2547,0.09480000000000001,0.98,0.10099999999999999,0.1007,0.0,1337910000.0,1.15,0.08
888,WEGE3,85.5,85.48,16.13,10.969000000000001,0.0051,9.42,26.95,61.46,45.62,60.9,53.03,0.17850000000000002,0.1307,2.35,0.2054,0.1887,473363000.0,11122500000.0,0.18,0.1456
889,PTNT3,7.74,91.26,1.41,0.733,0.0,0.48,2.51,61.57,-7.7,79.87,12.92,0.011899999999999999,0.0206,1.59,0.0108,0.0155,404622.0,263505000.0,0.99,0.0213
890,VULC3,8.73,96.98,2.0,1.9609999999999999,0.0,1.2990000000000002,2.76,26.83,4.2,27.33,13.65,0.0731,0.0202,3.51,0.061799999999999994,0.0206,5793180.0,1072270000.0,0.29,0.0302
891,RADL3,25.36,102.51,10.04,2.171,0.0051,3.2110000000000003,19.32,45.06,-17.04,46.28,21.75,0.0482,0.0218,1.52,0.092,0.09789999999999999,124886000.0,4173490000.0,0.42,0.1573
892,ALPA3,35.95,103.17,7.33,6.792000000000001,0.0014000000000000002,3.4730000000000003,13.83,42.44,27.94,41.83,32.08,0.16,0.0613,1.64,0.133,0.0711,85736.3,2882480000.0,0.58,-0.038900000000000004
893,PQUN3,15.44,104.31,1.88,0.545,0.0,0.523,7.57,19.5,-0.97,40.25,40.25,0.027999999999999997,0.0052,1.61,0.0302,0.0181,0.0,858692000.0,2.28,0.0519
894,PQUN4,15.44,104.31,1.88,0.545,0.0,0.523,7.57,19.5,-0.97,40.25,40.25,0.027999999999999997,0.0052,1.61,0.0302,0.0181,0.0,858692000.0,2.28,0.0519
895,FESA3,37.85,106.98,1.94,2.314,0.0223,1.156,9.2,13.92,-11.08,15.04,7.87,0.16620000000000001,0.0218,1.73,0.0955,0.0182,15416.8,1720560000.0,0.34,0.0766
896,TMAR6,42.01,112.59,0.71,0.519,0.0,0.18100000000000002,1.49,4.04,-0.5,8.29,3.21,0.1284,-0.0042,1.62,0.057800000000000004,0.0063,0.0,20448500000.0,1.38,0.14800000000000002
897,ALPA4,39.42,113.13,8.04,7.447,0.0014000000000000002,3.8080000000000003,15.16,46.54,30.64,45.92,35.23,0.16,0.0613,1.64,0.133,0.0711,55798900.0,2882480000.0,0.58,-0.038900000000000004
898,TMAR5,42.67,114.35,0.72,0.527,0.0,0.184,1.51,4.1,-0.51,8.35,3.24,0.1284,-0.0042,1.62,0.057800000000000004,0.0063,0.0,20448500000.0,1.38,0.14800000000000002
899,FLCL6,9.91,115.65,61.25,11.283,0.0,11.168,143.05,64.97,-27.75,67.11,67.11,0.17370000000000002,0.09759999999999999,1.23,0.2291,0.5297,0.0,72920000.0,2.96,-0.2963
900,NETC3,38.5,123.1,2.12,1.29,0.0,1.074,-33.02,10.82,-2.96,12.15,5.27,0.1193,0.0155,0.8,0.10949999999999999,0.0172,0.0,6812390000.0,0.28,0.6663
901,ROMI4,185.0,126.63,16.85,16.096,0.0,8.316,35.65,213.31,119.26,217.36,139.59,0.0755,0.1274,1.68,0.046799999999999994,0.1331,0.0,805029000.0,0.56,0.0774
902,NETC4,40.0,127.89,2.2,1.34,0.0,1.1159999999999999,-34.31,11.24,-3.08,12.57,5.45,0.1193,0.0155,0.8,0.10949999999999999,0.0172,0.0,6812390000.0,0.28,0.6663
903,UGPA3,23.86,132.48,2.82,0.326,0.01,0.727,3.04,16.2,-2.95,23.51,13.39,0.020099999999999996,0.0028000000000000004,1.97,0.0668,0.0213,122167000.0,9424330000.0,2.18,0.0212
904,FLCL3,11.5,134.2,71.08,13.094000000000001,0.0,12.959000000000001,166.0,75.4,-32.21,77.54,77.54,0.17370000000000002,0.09759999999999999,1.23,0.2291,0.5297,0.0,72920000.0,2.96,-0.2963
905,FLCL5,12.5,145.87,77.26,14.232000000000001,0.0,14.085999999999999,180.44,81.95,-35.01,84.09,84.09,0.17370000000000002,0.09759999999999999,1.23,0.2291,0.5297,0.0,72920000.0,2.96,-0.2963
906,UGPA4,27.1,150.47,3.21,0.37,0.0,0.825,3.45,18.4,-3.35,25.71,14.64,0.020099999999999996,0.0028000000000000004,1.97,0.0668,0.0213,0.0,9424330000.0,2.18,0.0212
907,GUAR3,14.78,162.61,1.52,1.14,0.0275,0.562,2.96,-75.05,-18.22,-86.89,21.16,-0.0152,0.006999999999999999,1.47,-0.0106,0.009300000000000001,13243500.0,4855730000.0,0.93,0.0403
908,TMAR3,62.0,166.16,1.04,0.765,0.0,0.268,2.2,5.96,-0.74,10.21,3.96,0.1284,-0.0042,1.62,0.057800000000000004,0.0063,0.0,20448500000.0,1.38,0.14800000000000002
909,CEPE3,128.0,167.75,5.65,5.987,0.0,0.9990000000000001,78.93,57.32,-1.97,84.17,76.02,0.10439999999999999,0.035699999999999996,1.04,0.0215,0.0337,7146.9,1689000000.0,3.36,-0.20550000000000002
910,VULC4,18.0,199.96,4.13,4.043,0.0,2.679,5.68,55.32,8.67,55.82,27.89,0.0731,0.0202,3.51,0.061799999999999994,0.0206,0.0,1072270000.0,0.29,0.0302
911,TELB3,85.49,204.04,3.65,22.448,0.0,1.371,5.7,-21.57,-4.19,-19.31,-75.54,-1.0409,0.11,5.3,-0.0818,0.0179,121225.0,1591550000.0,0.17,0.4235
